,ASSET,LATITUDE,LONGITUDE,TIME,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,REASONS_TEXT,ID_HAM_PVMNT_PLYGN,PPOLYLABEL,STREETFROM,STREETTO,ASSETNHOOD
40497,28,39.131977,-84.432069,07/01/2021 11:09:35 AM,28.1,SE,11,1.9,50051.2,07/01/2021 11:10:32 AM,Standard Event,I-GJ21963456,LINWOOD AV & GRACE AV,,,MOUNT LOOKOUT
41837,28,39.130487,-84.43040500000001,07/01/2021 11:09:53 AM,21.4,SSE,11,2.0,50051.3,07/01/2021 11:10:32 AM,Standard Event,S-HAM66242,LINWOOD AV,KINMONT AV,FAWN AL,
41522,28,39.128992,-84.430362,07/01/2021 11:10:11 AM,20.7,S,11,2.1,50051.4,07/01/2021 11:10:32 AM,Standard Event,S-HAM61600,LINWOOD AV,DELTA AV,LINWOOD SB TO DELTA SB RAMP,MOUNT LOOKOUT
42864,28,39.128031,-84.430054,07/01/2021 11:10:29 AM,19.3,SE,11,2.2,50051.5,07/01/2021 11:10:32 AM,Standard Event,S-HAM19143,LINWOOD AV,DELTA AV,ELLISON AV,MOUNT LOOKOUT
43570,28,39.126987,-84.428526,07/01/2021 11:10:47 AM,26.2,E,11,0.0,50051.6,07/01/2021 11:11:12 AM,Standard Event,S-HAM19145,LINWOOD AV,RENNEL DR,VANDYKE DR,MOUNT LOOKOUT
44706,28,39.127038,-84.42584699999999,07/01/2021 11:11:06 AM,19.1,SEE,11,0.2,50051.8,07/01/2021 11:11:12 AM,Standard Event,S-HAM19147,LINWOOD AV,VANDYKE DR,TWEED AV,MOUNT LOOKOUT
45339,28,39.12699,-84.425657,07/01/2021 11:11:10 AM,0.0,SEE,9,0.2,50051.8,07/01/2021 11:11:12 AM,Motion Stop,I-GJ22543402,LINWOOD AV & TWEED AV,,,MOUNT LOOKOUT
44668,28,39.126993,-84.42565,07/01/2021 11:11:24 AM,4.6,SEE,10,0.2,50051.8,07/01/2021 11:11:27 AM,Motion Start,I-GJ22543402,LINWOOD AV & TWEED AV,,,MOUNT LOOKOUT
44369,28,39.126028999999996,-84.423216,07/01/2021 11:11:50 AM,26.6,SEE,11,0.3,50051.9,07/01/2021 11:13:58 AM,Standard Event,S-HAM19141,LINWOOD AV,MCLAUGHLIN PL,SALISBURY DR,MOUNT LOOKOUT
44655,28,39.125399,-84.421095,07/01/2021 11:12:08 AM,29.2,SE,11,0.4,50052.1,07/01/2021 11:13:58 AM,Standard Event,,,,,
44138,28,39.124052,-84.419041,07/01/2021 11:12:26 AM,21.3,SE,11,0.6,50052.3,07/01/2021 11:13:58 AM,Standard Event,S-HAM19151,LINWOOD AV,BEVERLY HILL DR,SHEFFIELD AV,LINWOOD
45703,28,39.122474,-84.418683,07/01/2021 11:12:44 AM,25.0,SSW,11,0.7,50052.3,07/01/2021 11:13:58 AM,Standard Event,S-HAM62163,BEECHMONT AV,LINWOOD AV,BEECHMONT TO COLUMBIA WB PKWY RAMP,LINWOOD
45457,28,39.121628,-84.419605,07/01/2021 11:13:02 AM,18.5,SW,11,0.8,50052.4,07/01/2021 11:13:58 AM,Standard Event,S-HAM09120,GRAND BEECH LN,GRANDIN RD,BEECHMONT TO COLUMBIA WB PKWY RAMP,MOUNT LOOKOUT
44579,28,39.12061,-84.42052199999999,07/01/2021 11:13:20 AM,8.4,SW,11,0.9,50052.5,07/01/2021 11:13:58 AM,Standard Event,S-HAM09120,GRAND BEECH LN,GRANDIN RD,BEECHMONT TO COLUMBIA WB PKWY RAMP,MOUNT LOOKOUT
45031,28,39.120425,-84.421272,07/01/2021 11:13:38 AM,12.6,W,11,0.9,50052.6,07/01/2021 11:13:58 AM,Standard Event,S-HAM09101,GRANDIN RD,TUSCANY PL,GRAND BEECH LN,MOUNT LOOKOUT
44747,28,39.120235,-84.422454,07/01/2021 11:13:56 AM,12.4,SWW,11,1.0,50052.6,07/01/2021 11:13:58 AM,Standard Event,S-HAM09101,GRANDIN RD,TUSCANY PL,GRAND BEECH LN,MOUNT LOOKOUT
45401,28,39.119863,-84.424254,07/01/2021 11:14:18 AM,20.7,SWW,11,1.1,50052.8,07/01/2021 11:15:41 AM,Standard Event,S-HAM09108,TUSCULUM AV,CATAWBA VALLEY RD,TUSCANY PL,MOUNT LOOKOUT
43660,28,39.118446,-84.424254,07/01/2021 11:14:36 AM,21.8,S,11,1.2,50052.8,07/01/2021 11:15:41 AM,Standard Event,S-HAM09108,TUSCULUM AV,CATAWBA VALLEY RD,TUSCANY PL,MOUNT LOOKOUT
45195,28,39.11717,-84.424233,07/01/2021 11:14:54 AM,12.9,S,11,1.3,50052.9,07/01/2021 11:15:41 AM,Standard Event,I-GJ22683293,CATAWBA VALLEY RD & TUSCULUM AV,,,MOUNT LOOKOUT
44015,28,39.11687,-84.42528399999999,07/01/2021 11:15:12 AM,17.8,W,11,1.4,50053.0,07/01/2021 11:15:41 AM,Standard Event,S-HAM09109,TUSCULUM AV,VINEYARD PL,CATAWBA VALLEY RD,MOUNT LOOKOUT
43858,28,39.116374,-84.42636999999999,07/01/2021 11:15:30 AM,13.9,SW,11,1.4,50053.1,07/01/2021 11:15:41 AM,Standard Event,S-HAM09109,TUSCULUM AV,VINEYARD PL,CATAWBA VALLEY RD,MOUNT LOOKOUT
45510,28,39.116075,-84.426529,07/01/2021 11:15:39 AM,0.0,SSW,9,1.5,50053.1,07/01/2021 11:15:41 AM,Motion Stop,S-HAM09109,TUSCULUM AV,VINEYARD PL,CATAWBA VALLEY RD,MOUNT LOOKOUT
44741,28,39.116063,-84.42654,07/01/2021 11:15:50 AM,2.8,SSW,10,1.5,50053.1,07/01/2021 11:15:53 AM,Motion Start,S-HAM09109,TUSCULUM AV,VINEYARD PL,CATAWBA VALLEY RD,MOUNT LOOKOUT
44616,28,39.115126000000004,-84.426348,07/01/2021 11:16:09 AM,17.0,S,11,0.0,50053.2,07/01/2021 11:18:17 AM,Standard Event,S-HAM09111,TUSCULUM AV,ELSINBORO RD,DELAWARE RIDGE LN,COLUMBIA TUSCULUM
46240,28,39.114411,-84.426813,07/01/2021 11:16:27 AM,15.8,SW,11,0.1,50053.3,07/01/2021 11:18:17 AM,Standard Event,S-HAM09113,TUSCULUM AV,ALMS PARK DR,ELSINBORO RD,COLUMBIA TUSCULUM
44932,28,39.114195,-84.427766,07/01/2021 11:16:45 AM,13.5,NWW,11,0.1,50053.3,07/01/2021 11:18:17 AM,Standard Event,,,,,
45630,28,39.114199,-84.428782,07/01/2021 11:17:03 AM,10.9,S,11,0.2,50053.4,07/01/2021 11:18:17 AM,Standard Event,S-HAM09113,TUSCULUM AV,ALMS PARK DR,ELSINBORO RD,COLUMBIA TUSCULUM
44451,28,39.113267,-84.428529,07/01/2021 11:17:21 AM,15.4,SSE,11,0.2,50053.4,07/01/2021 11:18:17 AM,Standard Event,S-HAM09121,ALMS PARK DR,ALMS PARK CIR,TUSCULUM AV,COLUMBIA TUSCULUM
43771,28,39.112392,-84.42814,07/01/2021 11:17:39 AM,10.0,SSW,11,0.3,50053.5,07/01/2021 11:18:17 AM,Standard Event,S-HAM09121,ALMS PARK DR,ALMS PARK CIR,TUSCULUM AV,COLUMBIA TUSCULUM
46060,28,39.112673,-84.429125,07/01/2021 11:17:57 AM,17.9,NW,11,0.4,50053.6,07/01/2021 11:18:17 AM,Standard Event,S-HAM56104,ALMS PARK CIR,ALMS PARK DR,ALMS PARK DR,COLUMBIA TUSCULUM
45857,28,39.112521,-84.429918,07/01/2021 11:18:15 AM,17.0,SSE,11,0.4,50053.6,07/01/2021 11:18:17 AM,Standard Event,S-HAM56104,ALMS PARK CIR,ALMS PARK DR,ALMS PARK DR,COLUMBIA TUSCULUM
44251,28,39.111453000000004,-84.429666,07/01/2021 11:18:33 AM,14.0,SE,11,0.0,50053.7,07/01/2021 11:21:40 AM,Standard Event,S-HAM56104,ALMS PARK CIR,ALMS PARK DR,ALMS PARK DR,COLUMBIA TUSCULUM
46188,28,39.110778,-84.429192,07/01/2021 11:18:51 AM,10.4,S,11,0.1,50053.8,07/01/2021 11:21:40 AM,Standard Event,S-HAM56104,ALMS PARK CIR,ALMS PARK DR,ALMS PARK DR,COLUMBIA TUSCULUM
43514,28,39.11032,-84.42864499999999,07/01/2021 11:19:15 AM,8.0,NEE,11,0.1,50053.9,07/01/2021 11:21:40 AM,Standard Event,S-HAM56104,ALMS PARK CIR,ALMS PARK DR,ALMS PARK DR,COLUMBIA TUSCULUM
44023,28,39.111139,-84.428554,07/01/2021 11:19:40 AM,12.3,N,11,0.2,50053.9,07/01/2021 11:21:40 AM,Standard Event,S-HAM56104,ALMS PARK CIR,ALMS PARK DR,ALMS PARK DR,COLUMBIA TUSCULUM
43971,28,39.112031,-84.42817,07/01/2021 11:19:58 AM,9.9,NE,11,0.2,50054.0,07/01/2021 11:21:40 AM,Standard Event,I-GJ22353237,ALMS PARK CIR & ALMS PARK DR,,,COLUMBIA TUSCULUM
43986,28,39.112059,-84.427887,07/01/2021 11:20:28 AM,7.7,SSW,11,0.3,50054.1,07/01/2021 11:21:40 AM,Standard Event,,,,,
45291,28,39.111342,-84.427297,07/01/2021 11:21:01 AM,4.2,SEE,11,0.4,50054.1,07/01/2021 11:21:40 AM,Standard Event,,,,,
44355,28,39.111574,-84.427626,07/01/2021 11:21:37 AM,10.0,NWW,11,0.4,50054.2,07/01/2021 11:21:40 AM,Standard Event,,,,,
44059,28,39.112272,-84.427869,07/01/2021 11:22:00 AM,6.3,NW,11,0.5,50054.2,07/01/2021 11:24:20 AM,Standard Event,,,,,
45869,28,39.113141999999996,-84.428506,07/01/2021 11:22:23 AM,16.5,NNW,11,0.6,50054.3,07/01/2021 11:24:20 AM,Standard Event,S-HAM09121,ALMS PARK DR,ALMS PARK CIR,TUSCULUM AV,COLUMBIA TUSCULUM
44840,28,39.113893,-84.428904,07/01/2021 11:22:41 AM,9.4,NNW,11,0.6,50054.4,07/01/2021 11:24:20 AM,Standard Event,S-HAM09121,ALMS PARK DR,ALMS PARK CIR,TUSCULUM AV,COLUMBIA TUSCULUM
45377,28,39.114717999999996,-84.429243,07/01/2021 11:23:04 AM,15.6,NNW,11,0.7,50054.4,07/01/2021 11:24:20 AM,Standard Event,S-HAM40587,TUSCULUM AV,ALMSGATE LN,ALMS PARK DR,COLUMBIA TUSCULUM
43540,28,39.115485,-84.430436,07/01/2021 11:23:22 AM,16.6,NWW,11,0.7,50054.5,07/01/2021 11:24:20 AM,Standard Event,S-HAM40587,TUSCULUM AV,ALMSGATE LN,ALMS PARK DR,COLUMBIA TUSCULUM
44395,28,39.115758,-84.431779,07/01/2021 11:23:40 AM,12.6,W,11,0.8,50054.6,07/01/2021 11:24:20 AM,Standard Event,S-HAM40586,TUSCULUM AV,SACHEM AV,ALMSGATE LN,COLUMBIA TUSCULUM
45223,28,39.115646000000005,-84.432786,07/01/2021 11:23:58 AM,4.6,SWW,11,0.9,50054.6,07/01/2021 11:24:20 AM,Standard Event,S-HAM40586,TUSCULUM AV,SACHEM AV,ALMSGATE LN,COLUMBIA TUSCULUM
44321,28,39.115369,-84.433378,07/01/2021 11:24:18 AM,9.9,SW,11,0.9,50054.7,07/01/2021 11:24:20 AM,Standard Event,S-HAM40586,TUSCULUM AV,SACHEM AV,ALMSGATE LN,COLUMBIA TUSCULUM
45392,28,39.114579,-84.43397,07/01/2021 11:24:37 AM,10.7,SSW,11,1.0,50054.7,07/01/2021 11:25:10 AM,Standard Event,S-HAM40586,TUSCULUM AV,SACHEM AV,ALMSGATE LN,COLUMBIA TUSCULUM
45576,28,39.114059999999995,-84.434758,07/01/2021 11:24:57 AM,10.2,SWW,11,1.1,50054.8,07/01/2021 11:25:10 AM,Standard Event,S-HAM09144,TUSCULUM AV,COLUMBIA PKWY,WOODBRIDGE PL,COLUMBIA TUSCULUM
43781,28,39.113896999999994,-84.435153,07/01/2021 11:25:07 AM,0.0,SWW,9,1.1,50054.8,07/01/2021 11:25:10 AM,Motion Stop,S-HAM09144,TUSCULUM AV,COLUMBIA PKWY,WOODBRIDGE PL,COLUMBIA TUSCULUM
43793,28,39.113853000000006,-84.43522800000001,07/01/2021 11:25:46 AM,4.3,SW,10,1.1,50054.8,07/01/2021 11:25:48 AM,Motion Start,S-HAM09144,TUSCULUM AV,COLUMBIA PKWY,WOODBRIDGE PL,COLUMBIA TUSCULUM
48669,28,39.112719,-84.43447900000001,07/01/2021 11:26:04 AM,26.3,SE,11,0.0,50054.9,07/01/2021 11:28:19 AM,Standard Event,S-HAM53527,COLUMBIA PKWY,TUSCULUM AV,COLUMBIA WB PKWY,COLUMBIA TUSCULUM
48378,28,39.110742,-84.432847,07/01/2021 11:26:22 AM,36.4,SSE,11,0.2,50055.1,07/01/2021 11:28:19 AM,Standard Event,S-HAM53527,COLUMBIA PKWY,TUSCULUM AV,COLUMBIA WB PKWY,COLUMBIA TUSCULUM
47640,28,39.108686999999996,-84.43095,07/01/2021 11:26:40 AM,32.3,SE,11,0.4,50055.2,07/01/2021 11:28:19 AM,Standard Event,S-HAM53391,COLUMBIA EB PKWY,COLUMBIA WB PKWY,COLUMBIA EB PKWY TO BEECHMONT RAMP,COLUMBIA TUSCULUM
47781,28,39.108564,-84.428444,07/01/2021 11:26:58 AM,35.7,NE,11,0.5,50055.4,07/01/2021 11:28:19 AM,Standard Event,S-HAM53391,COLUMBIA EB PKWY,COLUMBIA WB PKWY,COLUMBIA EB PKWY TO BEECHMONT RAMP,COLUMBIA TUSCULUM
47616,28,39.110678,-84.425875,07/01/2021 11:27:16 AM,42.1,NE,11,0.7,50055.6,07/01/2021 11:28:19 AM,Standard Event,,,,,
47924,28,39.113268,-84.42331899999999,07/01/2021 11:27:36 AM,42.4,NE,11,0.9,50055.8,07/01/2021 11:28:19 AM,Standard Event,S-HAM53391,COLUMBIA EB PKWY,COLUMBIA WB PKWY,COLUMBIA EB PKWY TO BEECHMONT RAMP,COLUMBIA TUSCULUM
46366,28,39.116291,-84.42088100000001,07/01/2021 11:27:58 AM,35.5,NNE,11,1.2,50056.0,07/01/2021 11:28:19 AM,Standard Event,S-HAM53391,COLUMBIA EB PKWY,COLUMBIA WB PKWY,COLUMBIA EB PKWY TO BEECHMONT RAMP,COLUMBIA TUSCULUM
47402,28,39.118574,-84.419593,07/01/2021 11:28:16 AM,34.2,NNE,11,1.4,50056.2,07/01/2021 11:28:19 AM,Standard Event,S-HAM53391,COLUMBIA EB PKWY,COLUMBIA WB PKWY,COLUMBIA EB PKWY TO BEECHMONT RAMP,COLUMBIA TUSCULUM
46985,28,39.12039,-84.41844,07/01/2021 11:28:34 AM,15.6,NE,11,1.5,50056.4,07/01/2021 11:29:43 AM,Standard Event,S-HAM61899,PHYLLIS LN,COLUMBIA EB PKWY TO BEECHMONT RAMP,BEECHMONT AV,
48085,28,39.120086,-84.417137,07/01/2021 11:28:52 AM,26.2,SE,11,1.6,50056.5,07/01/2021 11:29:43 AM,Standard Event,B-3102068,"BEECHMONT AV BRIDGE OVER BEECHMONT CIR, EASTERN AV, PENN CENTRAL RAILROAD",,,LINWOOD
48507,28,39.118771,-84.414721,07/01/2021 11:29:11 AM,23.0,SE,11,1.7,50056.6,07/01/2021 11:29:43 AM,Standard Event,I-GJ23563310,BEECHMONT AV & WILMER AV & WOOSTER RD,,,LINWOOD
47547,28,39.117629,-84.41493299999999,07/01/2021 11:29:29 AM,16.2,SWW,11,1.9,50056.7,07/01/2021 11:29:43 AM,Standard Event,I-GJ23463299,WILMER AV & BEECHMONT CIR,,,LINWOOD
47929,28,39.117598,-84.415217,07/01/2021 11:29:35 AM,0.0,NWW,9,1.9,50056.7,07/01/2021 11:29:43 AM,Motion Stop,I-GJ23463299,WILMER AV & BEECHMONT CIR,,,LINWOOD
47898,28,39.117599,-84.41522900000001,07/01/2021 11:29:36 AM,5.0,W,10,1.9,50056.7,07/01/2021 11:29:44 AM,Motion Start,I-GJ23463299,WILMER AV & BEECHMONT CIR,,,LINWOOD
48740,28,39.118381,-84.41632299999999,07/01/2021 11:29:54 AM,20.2,N,11,1.9,50056.8,07/01/2021 11:30:37 AM,Standard Event,S-HAM09182,BEECHMONT CIR,WILMER CT,BEECHMONT CT,LINWOOD
48736,28,39.119823,-84.415438,07/01/2021 11:30:12 AM,20.8,NNE,11,2.1,50056.9,07/01/2021 11:30:37 AM,Standard Event,S-HAM61933,BEECHMONT CIR,BEECHMONT CT,BLOOR AV,LINWOOD
46372,28,39.119784,-84.41382,07/01/2021 11:30:30 AM,23.3,SE,11,2.2,50057.0,07/01/2021 11:30:37 AM,Standard Event,S-HAM61912,BEECHMONT CIR,BEECHMONT CIR,TERM SE OF BEECHMONT CIR,LINWOOD
48471,28,39.119514,-84.413472,07/01/2021 11:30:37 AM,0.0,SSE,9,2.2,50057.0,07/01/2021 11:30:37 AM,Motion Stop,I-GJ23623322,WOOSTER RD & BEECHMONT CIR,,,LINWOOD
48703,28,39.119501,-84.413455,07/01/2021 11:30:41 AM,6.3,SE,10,2.2,50057.0,07/01/2021 11:30:41 AM,Motion Start,I-GJ23623322,WOOSTER RD & BEECHMONT CIR,,,LINWOOD
48244,28,39.120855999999996,-84.411792,07/01/2021 11:30:59 AM,37.7,NE,11,0.0,50057.2,07/01/2021 11:32:33 AM,Standard Event,I-GJ23743336,WOOSTER RD & HUTTON ST & WILLOW ST,,,LINWOOD
46681,28,39.122964,-84.41039599999999,07/01/2021 11:31:17 AM,21.7,N,11,0.2,50057.4,07/01/2021 11:32:33 AM,Standard Event,S-HAM64851,WOOSTER RD,WOOSTER ROAD BRIDGE,MIAMI AV,LINWOOD
47696,28,39.123184,-84.40918,07/01/2021 11:31:35 AM,20.0,E,11,0.3,50057.5,07/01/2021 11:32:33 AM,Standard Event,,,,,
47239,28,39.122921000000005,-84.404267,07/01/2021 11:32:25 AM,12.2,E,11,0.6,50057.7,07/01/2021 11:32:33 AM,Standard Event,,,,,
46419,28,39.122904,-84.404063,07/01/2021 11:32:31 AM,0.0,E,9,0.6,50057.7,07/01/2021 11:32:33 AM,Motion Stop,,,,,
47075,28,39.122904,-84.404063,07/01/2021 11:32:32 AM,5.0,E,10,0.6,50057.7,07/01/2021 11:32:34 AM,Motion Start,,,,,
47959,28,39.122122999999995,-84.404217,07/01/2021 11:32:50 AM,14.5,SSW,11,0.6,50057.8,07/01/2021 11:34:19 AM,Standard Event,,,,,
46812,28,39.121184,-84.404618,07/01/2021 11:33:08 AM,13.2,S,11,0.7,50057.8,07/01/2021 11:34:19 AM,Standard Event,,,,,
46663,28,39.12025,-84.404258,07/01/2021 11:33:26 AM,13.4,SSE,11,0.7,50057.9,07/01/2021 11:34:19 AM,Standard Event,,,,,
47217,28,39.119655,-84.40387199999999,07/01/2021 11:33:44 AM,4.9,SW,11,0.8,50058.0,07/01/2021 11:34:19 AM,Standard Event,,,,,
48755,28,39.119193,-84.40355699999999,07/01/2021 11:34:02 AM,8.8,SEE,11,0.9,50058.0,07/01/2021 11:34:19 AM,Standard Event,,,,,
47308,28,39.119622,-84.403622,07/01/2021 11:34:17 AM,0.0,NW,9,0.9,50058.0,07/01/2021 11:34:19 AM,Motion Stop,,,,,
48586,28,39.119628999999996,-84.403623,07/01/2021 11:36:20 AM,4.2,NW,10,0.0,50058.0,07/01/2021 11:36:23 AM,Motion Start,,,,,
48095,28,39.120252,-84.40417099999999,07/01/2021 11:36:38 AM,11.0,NW,11,0.1,50058.1,07/01/2021 11:39:26 AM,Standard Event,,,,,
46889,28,39.121014,-84.404573,07/01/2021 11:36:56 AM,12.2,N,11,0.1,50058.2,07/01/2021 11:39:26 AM,Standard Event,,,,,
47170,28,39.121924,-84.404309,07/01/2021 11:37:14 AM,15.7,NNE,11,0.2,50058.2,07/01/2021 11:39:26 AM,Standard Event,,,,,
47272,28,39.122819,-84.403942,07/01/2021 11:37:32 AM,4.1,N,11,0.2,50058.3,07/01/2021 11:39:26 AM,Standard Event,,,,,
48605,28,39.124190000000006,-84.403823,07/01/2021 11:37:55 AM,16.7,N,11,0.4,50058.4,07/01/2021 11:39:26 AM,Standard Event,,,,,
47621,28,39.127311999999996,-84.403543,07/01/2021 11:38:43 AM,9.9,N,11,0.6,50058.6,07/01/2021 11:39:26 AM,Standard Event,,,,,
48685,28,39.127439,-84.40292600000001,07/01/2021 11:39:01 AM,7.8,E,11,0.6,50058.7,07/01/2021 11:39:26 AM,Standard Event,,,,,
46986,28,39.127714000000005,-84.402436,07/01/2021 11:39:23 AM,6.5,NNW,11,0.7,50058.7,07/01/2021 11:39:26 AM,Standard Event,,,,,
47302,28,39.127793,-84.40258100000001,07/01/2021 11:39:31 AM,0.0,NWW,9,0.7,50058.7,07/01/2021 11:40:03 AM,Motion Stop,,,,,
47076,28,39.127794,-84.402585,07/01/2021 11:40:03 AM,3.8,NWW,10,0.7,50058.7,07/01/2021 11:40:04 AM,Motion Start,,,,,
48041,28,39.127823,-84.403001,07/01/2021 11:40:22 AM,0.0,NWW,9,0.7,50058.7,07/01/2021 11:40:24 AM,Motion Stop,,,,,
48838,28,39.12778,-84.403214,07/01/2021 11:43:00 AM,3.1,SW,11,0.0,50058.8,07/01/2021 11:46:30 AM,Standard Event,,,,,
49992,28,39.126835,-84.403607,07/01/2021 11:43:28 AM,11.8,S,11,0.1,50058.8,07/01/2021 11:46:30 AM,Standard Event,,,,,
48908,28,39.123088,-84.40396199999999,07/01/2021 11:44:54 AM,4.4,S,11,0.3,50059.1,07/01/2021 11:46:30 AM,Standard Event,,,,,
49202,28,39.123013,-84.405022,07/01/2021 11:45:14 AM,17.1,W,11,0.4,50059.2,07/01/2021 11:46:30 AM,Standard Event,,,,,
50310,28,39.123328,-84.409965,07/01/2021 11:46:19 AM,10.4,W,11,0.6,50059.4,07/01/2021 11:46:30 AM,Standard Event,,,,,
51256,28,39.123364,-84.41026600000001,07/01/2021 11:46:28 AM,0.0,W,9,0.6,50059.4,07/01/2021 11:46:30 AM,Motion Stop,,,,,
50724,28,39.123364,-84.41026600000001,07/01/2021 11:46:33 AM,4.9,W,10,0.6,50059.4,07/01/2021 11:46:33 AM,Motion Start,,,,,
50349,28,39.124697,-84.410507,07/01/2021 11:46:51 AM,26.0,NNW,11,0.7,50059.5,07/01/2021 11:49:45 AM,Standard Event,S-HAM64851,WOOSTER RD,WOOSTER ROAD BRIDGE,MIAMI AV,LINWOOD
48814,28,39.126627,-84.41014,07/01/2021 11:47:09 AM,27.1,NNE,11,0.9,50059.7,07/01/2021 11:49:45 AM,Standard Event,S-HAM64851,WOOSTER RD,WOOSTER ROAD BRIDGE,MIAMI AV,LINWOOD
48865,28,39.127681,-84.408018,07/01/2021 11:47:27 AM,31.1,NEE,11,1.0,50059.8,07/01/2021 11:49:45 AM,Standard Event,S-HAM64851,WOOSTER RD,WOOSTER ROAD BRIDGE,MIAMI AV,LINWOOD
49568,28,39.129012,-84.40601600000001,07/01/2021 11:47:45 AM,28.4,NE,11,1.2,50060.0,07/01/2021 11:49:45 AM,Standard Event,S-HAM64851,WOOSTER RD,WOOSTER ROAD BRIDGE,MIAMI AV,LINWOOD
50193,28,39.135161,-84.400176,07/01/2021 11:48:46 AM,27.3,NNE,11,1.7,50060.5,07/01/2021 11:49:45 AM,Standard Event,S-HAM30331,WOOSTER RD,CINC|COLUTP|FAIRFX CORPLINE,RED BANK RD,LINWOOD
49823,28,39.136265,-84.399385,07/01/2021 11:49:06 AM,12.2,NNE,11,1.8,50060.6,07/01/2021 11:49:45 AM,Standard Event,S-HAM30331,WOOSTER RD,CINC|COLUTP|FAIRFX CORPLINE,RED BANK RD,LINWOOD
50487,28,39.136556,-84.400787,07/01/2021 11:49:24 AM,23.1,W,11,1.9,50060.6,07/01/2021 11:49:45 AM,Standard Event,S-HAM30334,RED BANK RD,WOOSTER PIKE,RED BANK TO COLUMBIA EB PKWY RAMP,
49599,28,39.136973,-84.40299399999999,07/01/2021 11:49:42 AM,26.7,NWW,11,2.0,50060.8,07/01/2021 11:49:45 AM,Standard Event,S-HAM30334,RED BANK RD,WOOSTER PIKE,RED BANK TO COLUMBIA EB PKWY RAMP,
49062,28,39.138748,-84.403935,07/01/2021 11:50:00 AM,32.5,N,11,2.1,50060.9,07/01/2021 11:50:15 AM,Standard Event,S-HAM30334,RED BANK RD,WOOSTER PIKE,RED BANK TO COLUMBIA EB PKWY RAMP,
50348,28,39.139552,-84.404128,07/01/2021 11:50:12 AM,0.0,N,9,2.2,50061.0,07/01/2021 11:50:15 AM,Motion Stop,S-HAM30334,RED BANK RD,WOOSTER PIKE,RED BANK TO COLUMBIA EB PKWY RAMP,
49170,28,39.139556,-84.40413000000001,07/01/2021 11:50:26 AM,4.7,N,10,2.2,50061.0,07/01/2021 11:50:29 AM,Motion Start,S-HAM30334,RED BANK RD,WOOSTER PIKE,RED BANK TO COLUMBIA EB PKWY RAMP,
50167,28,39.141851,-84.404687,07/01/2021 11:50:53 AM,29.7,N,11,0.0,50061.1,07/01/2021 11:51:44 AM,Standard Event,S-HAM10907,RED BANK RD,WOODLAND RD,FAIR LN,OAKLEY
50262,28,39.143968,-84.40509899999999,07/01/2021 11:51:11 AM,29.3,N,11,0.1,50061.3,07/01/2021 11:51:44 AM,Standard Event,I-GJ24253597,RED BANK RD & FAIR LN,,,OAKLEY
49289,28,39.146041,-84.404764,07/01/2021 11:51:29 AM,26.0,N,11,0.2,50061.4,07/01/2021 11:51:44 AM,Standard Event,S-HAM59232,RED BANK RD,SHANNON WY,TERM N OF,OAKLEY
50976,28,39.146735,-84.40464899999999,07/01/2021 11:51:41 AM,0.0,N,9,0.3,50061.5,07/01/2021 11:51:44 AM,Motion Stop,S-HAM59232,RED BANK RD,SHANNON WY,TERM N OF,OAKLEY
49731,28,39.146735,-84.40464899999999,07/01/2021 11:51:46 AM,4.6,N,10,0.3,50061.5,07/01/2021 11:51:47 AM,Motion Start,S-HAM59232,RED BANK RD,SHANNON WY,TERM N OF,OAKLEY
50962,28,39.148893,-84.404449,07/01/2021 11:52:12 AM,26.2,N,11,0.5,50061.6,07/01/2021 11:52:56 AM,Standard Event,S-HAM59232,RED BANK RD,SHANNON WY,TERM N OF,OAKLEY
50247,28,39.150496999999994,-84.404081,07/01/2021 11:52:30 AM,26.0,NNE,11,0.6,50061.8,07/01/2021 11:52:56 AM,Standard Event,S-HAM11278,RED BANK RD,CINC|FAIRFX CORPLINE,RED BANK EXWY,MADISONVILLE
50712,28,39.151157,-84.40329200000001,07/01/2021 11:52:48 AM,13.0,SEE,11,0.7,50061.8,07/01/2021 11:52:56 AM,Standard Event,S-HAM11277,BROTHERTON CT,RED BANK EXWY,ERIE AV,MADISONVILLE
50377,28,39.151026,-84.403072,07/01/2021 11:52:54 AM,0.0,SE,9,0.7,50061.8,07/01/2021 11:52:56 AM,Motion Stop,S-HAM11277,BROTHERTON CT,RED BANK EXWY,ERIE AV,MADISONVILLE
50549,28,39.151024,-84.403062,07/01/2021 11:53:25 AM,4.7,SE,10,0.7,50061.8,07/01/2021 11:53:28 AM,Motion Start,S-HAM11277,BROTHERTON CT,RED BANK EXWY,ERIE AV,MADISONVILLE
53214,28,39.151346999999994,-84.40194699999999,07/01/2021 11:53:43 AM,22.0,NE,11,0.0,50061.9,07/01/2021 11:56:34 AM,Standard Event,S-HAM11265,ERIE AV,MURRAY AV,ERIE STATION LN,MADISONVILLE
52878,28,39.152202,-84.40098,07/01/2021 11:54:01 AM,6.9,NE,11,0.1,50062.0,07/01/2021 11:56:34 AM,Standard Event,S-HAM11263,ERIE AV,ERIE STATION LN,BRAMBLE AV,MADISONVILLE
